ticket_id,customer_id,timestamp,channel,issue_type,resolution_time_min,was_resolved
T15193,C100422,27/09/2022 00:00,,,55.0,0.0
T19613,C101015,2023-05-30 00:00:00,chat,,105.0,0.0
T35439,C100805,2023-09-19 00:00:00,chat,general,262.0,
T18723,C101087,07/08/2022 00:00,phone,general,298.0,
T25857,C100605,26/04/2023 00:00,phone,general,63.0,1.0
T75084,C101368,2023-12-29 00:00:00,email,,136.0,
T61621,C100165,2023-04-10 00:00:00,chat,??,220.0,
T97485,C101029,2024-11-06 00:00:00,chat,technical,211.0,0.0
T37325,C100035,13/03/2024 00:00,,billing,175.0,0.0
T43122,C100360,2024-12-15 00:00:00,chat,??,31.0,1.0
T90704,C101189,27/05/2024 00:00,,,184.0,
T34132,C100602,2023-05-14 00:00:00,email,??,157.0,
T76696,C101113,12/10/2022 00:00,email,general,63.0,
T13974,C101203,2024-11-20 00:00:00,,,,
T92954,C100171,2021-01-30 00:00:00,phone,technical,64.0,
T40099,C100553,20/11/2021 00:00,phone,general,119.0,0.0
T99808,C100735,2024-08-18 00:00:00,whatsapp,billing,238.0,
T16626,C100033,02/05/2022 00:00,,technical,238.0,1.0
T11385,C100420,2022-11-04 00:00:00,chat,??,51.0,0.0
T41246,C101313,2021-11-05 00:00:00,phone,??,163.0,1.0
T97729,C100441,09/04/2023 00:00,chat,,184.0,0.0
T72023,C100264,13/11/2021 00:00,phone,technical,227.0,
T47793,C101303,2021-08-25 00:00:00,phone,general,269.0,
T60197,C100773,18/06/2023 00:00,phone,,171.0,
T70542,C101096,18/01/2025 00:00,whatsapp,general,200.0,1.0
T76649,C100854,2023-09-01 00:00:00,whatsapp,technical,182.0,1.0
T37277,C100540,07/05/2023 00:00,email,??,214.0,
T90314,C100353,2021-05-07 00:00:00,whatsapp,,10.0,0.0
T17650,C100693,17/05/2022 00:00,phone,??,55.0,0.0
T99950,C100381,2024-08-07 00:00:00,phone,??,213.0,
T89702,C101443,2024-10-29 00:00:00,,??,48.0,
T54719,C100158,2024-01-24 00:00:00,phone,,51.0,
T42182,C100915,2021-09-17 00:00:00,phone,??,220.0,0.0
T50757,C100575,05/09/2021 00:00,whatsapp,general,220.0,
T35858,C100176,2022-11-28 00:00:00,phone,general,188.0,
T81057,C101415,2024-05-06 00:00:00,whatsapp,,193.0,1.0
T37525,C101353,29/10/2024 00:00,,billing,113.0,1.0
T81821,C100889,2023-08-14 00:00:00,phone,??,49.0,1.0
T40384,C100994,2022-12-07 00:00:00,chat,general,241.0,
T81890,C100674,07/03/2022 00:00,whatsapp,??,19.0,
T18884,C100148,2022-04-21 00:00:00,,general,127.0,
T50125,C100760,2022-02-02 00:00:00,,general,241.0,0.0
T87556,C101038,07/09/2021 00:00,phone,??,212.0,
T63016,C100949,2023-08-15 00:00:00,phone,billing,159.0,0.0
T19229,C101083,07/10/2021 00:00,,,91.0,1.0
T96978,C100912,2024-03-05 00:00:00,chat,technical,196.0,0.0
T39637,C100689,08/10/2021 00:00,phone,??,241.0,1.0
T10913,C101159,2024-12-04 00:00:00,whatsapp,,72.0,0.0
T37558,C100579,2022-06-20 00:00:00,email,general,291.0,1.0
T43660,C100756,2022-12-30 00:00:00,phone,,259.0,
T14392,C100617,13/02/2024 00:00,email,,62.0,0.0
T35739,C101253,07/10/2023 00:00,,billing,152.0,0.0
T61238,C100089,2024-10-30 00:00:00,chat,general,123.0,0.0
T93982,C100624,23/03/2022 00:00,email,,15.0,1.0
T89143,C100452,2024-08-04 00:00:00,,technical,129.0,0.0
T42543,C100849,2024-07-26 00:00:00,chat,technical,27.0,
T94123,C100292,10/02/2021 00:00,chat,billing,,0.0
T57330,C101290,2024-07-28 00:00:00,whatsapp,technical,200.0,0.0
T39607,C100544,2023-12-26 00:00:00,,general,234.0,
T72062,C101104,2022-07-17 00:00:00,phone,billing,9.0,1.0
T67085,C100557,2024-07-29 00:00:00,email,billing,185.0,
T52804,C101043,12/12/2021 00:00,,,145.0,1.0
T29777,C100204,2023-11-27 00:00:00,phone,??,114.0,1.0
T90962,C100516,2022-05-31 00:00:00,whatsapp,billing,176.0,
T75635,C100000,2022-07-07 00:00:00,,general,210.0,0.0
T95326,C100834,2024-12-03 00:00:00,phone,??,,
T76098,C101432,2024-05-16 00:00:00,chat,billing,194.0,1.0
T78652,C100824,2022-09-14 00:00:00,chat,??,146.0,
T86567,C100081,2022-08-20 00:00:00,,billing,87.0,
T69937,C101321,2021-04-05 00:00:00,phone,billing,244.0,
T20082,C101288,16/06/2023 00:00,chat,general,,
T32165,C101179,17/06/2022 00:00,chat,billing,53.0,0.0
T51844,C100449,2022-11-30 00:00:00,email,billing,194.0,1.0
T15954,C100082,2022-05-16 00:00:00,phone,billing,34.0,0.0
T76473,C101348,15/05/2023 00:00,email,,256.0,0.0
T62804,C100650,2023-11-28 00:00:00,email,general,23.0,1.0
T67365,C100282,2022-02-05 00:00:00,email,billing,,
T78546,C101374,2022-02-06 00:00:00,whatsapp,??,,0.0
T52880,C100677,2022-03-26 00:00:00,email,,88.0,0.0
T97279,C100029,22/09/2024 00:00,email,billing,162.0,0.0
T66987,C101046,16/05/2022 00:00,email,??,128.0,
T34002,C101393,2022-07-08 00:00:00,phone,general,39.0,0.0
T96581,C100457,02/01/2021 00:00,chat,,17.0,
T52098,C101089,2022-12-19 00:00:00,whatsapp,billing,112.0,0.0
T27871,C100935,2021-07-01 00:00:00,whatsapp,??,95.0,
T27990,C100866,24/11/2021 00:00,email,general,242.0,0.0
T44765,C100750,2022-08-17 00:00:00,chat,general,5.0,1.0
T38154,C100151,2022-05-19 00:00:00,chat,general,137.0,1.0
T78319,C100593,01/01/2022 00:00,whatsapp,billing,125.0,
T11778,C100301,2024-09-05 00:00:00,whatsapp,??,214.0,0.0
T32976,C100886,2023-08-04 00:00:00,phone,,126.0,1.0
T58417,C101033,2024-06-22 00:00:00,phone,billing,197.0,
T98582,C100615,13/09/2023 00:00,phone,technical,249.0,1.0
T93498,C100936,07/01/2022 00:00,email,??,84.0,0.0
T78329,C100996,2021-03-11 00:00:00,chat,technical,164.0,
T71027,C100996,24/02/2021 00:00,phone,billing,85.0,0.0
T71388,C100968,2023-01-09 00:00:00,phone,technical,177.0,
T63409,C100126,31/01/2021 00:00,whatsapp,,128.0,1.0
T41178,C101289,2024-12-05 00:00:00,email,technical,268.0,
T92989,C101355,22/09/2024 00:00,,??,,0.0
T64024,C100409,2021-05-21 00:00:00,whatsapp,general,236.0,0.0
T45683,C101288,27/07/2022 00:00,chat,general,273.0,0.0
T84309,C100580,2021-06-26 00:00:00,,,41.0,0.0
T56422,C100007,06/04/2022 00:00,chat,billing,170.0,0.0
T71159,C101161,2022-05-14 00:00:00,email,,46.0,1.0
T89900,C101066,26/01/2022 00:00,,billing,,
T60643,C100225,2021-12-01 00:00:00,,general,126.0,1.0
T27761,C101233,19/09/2021 00:00,whatsapp,??,141.0,0.0
T45167,C101007,2022-09-05 00:00:00,,??,20.0,1.0
T50321,C100835,10/07/2024 00:00,whatsapp,general,177.0,1.0
T40649,C100961,02/01/2022 00:00,chat,billing,266.0,
T87379,C100545,2021-02-16 00:00:00,phone,,221.0,
T56750,C101167,18/04/2023 00:00,phone,,256.0,0.0
T64029,C100494,06/06/2023 00:00,phone,,121.0,1.0
T10885,C101341,2022-07-10 00:00:00,email,general,46.0,
T41786,C100208,05/01/2025 00:00,email,billing,,
T90966,C101314,2021-10-23 00:00:00,,billing,,1.0
T86185,C101438,25/10/2022 00:00,phone,billing,17.0,1.0
T62586,C101151,17/02/2024 00:00,whatsapp,general,47.0,0.0
T18226,C100039,2023-03-18 00:00:00,email,billing,116.0,0.0
T15694,C100445,22/05/2021 00:00,,,69.0,0.0
T81349,C101241,12/04/2022 00:00,chat,??,160.0,
T87062,C100367,06/01/2023 00:00,email,technical,218.0,0.0
T84396,C100377,2023-12-26 00:00:00,,technical,281.0,1.0
T84716,C100931,19/10/2021 00:00,email,billing,145.0,0.0
T81640,C100581,15/01/2023 00:00,email,,,0.0
T22616,C100295,2021-04-17 00:00:00,whatsapp,??,38.0,
T67493,C100621,21/12/2023 00:00,chat,billing,,
T85934,C100229,06/06/2022 00:00,whatsapp,,275.0,
T40991,C101048,05/07/2022 00:00,email,general,75.0,
T23675,C101482,2021-07-10 00:00:00,whatsapp,technical,104.0,
T36898,C101267,2023-07-25 00:00:00,phone,billing,265.0,1.0
T25835,C100895,2022-03-21 00:00:00,whatsapp,,244.0,1.0
T25077,C100731,05/02/2022 00:00,,,293.0,0.0
T84755,C101161,21/01/2024 00:00,chat,general,230.0,1.0
T99396,C101149,2021-04-02 00:00:00,email,??,223.0,0.0
T60599,C100986,2021-10-03 00:00:00,,general,85.0,
T16838,C100112,05/12/2022 00:00,email,??,75.0,1.0
T98044,C100575,23/02/2024 00:00,phone,technical,31.0,
T18220,C100201,2022-10-12 00:00:00,,,114.0,1.0
T30681,C100236,21/07/2023 00:00,chat,billing,32.0,0.0
T50316,C100059,2023-02-21 00:00:00,phone,,199.0,0.0
T90443,C101357,2024-03-28 00:00:00,whatsapp,,223.0,
T57785,C100852,01/09/2021 00:00,phone,??,29.0,
T58190,C101150,15/12/2023 00:00,email,technical,287.0,1.0
T54820,C100564,2024-02-22 00:00:00,,??,112.0,
T58864,C101297,15/12/2023 00:00,whatsapp,??,146.0,1.0
T30298,C100892,10/10/2021 00:00,chat,general,151.0,0.0
T47119,C101111,2024-02-11 00:00:00,phone,billing,208.0,1.0
T38792,C101172,2023-09-26 00:00:00,chat,,203.0,
T69483,C100553,2022-10-05 00:00:00,,,88.0,
T29906,C100675,2022-11-05 00:00:00,phone,??,200.0,0.0
T92600,C100987,21/03/2021 00:00,phone,billing,74.0,
T41887,C100062,2023-05-28 00:00:00,whatsapp,general,198.0,1.0
T94037,C100065,18/12/2021 00:00,,billing,55.0,
T78525,C100360,03/05/2022 00:00,email,??,,1.0
T41046,C100620,2024-08-28 00:00:00,chat,,75.0,
T37308,C100831,17/02/2021 00:00,chat,,102.0,
T37976,C100006,2021-06-16 00:00:00,email,billing,208.0,
T12139,C100002,2022-09-11 00:00:00,chat,??,203.0,
T82079,C101215,2022-04-26 00:00:00,phone,technical,116.0,1.0
T84717,C100301,28/02/2024 00:00,chat,??,269.0,
T84812,C100432,09/07/2021 00:00,,general,163.0,0.0
T10786,C101342,2024-03-25 00:00:00,phone,general,213.0,0.0
T35993,C101352,2024-03-21 00:00:00,whatsapp,technical,,
T39217,C100438,2024-10-06 00:00:00,chat,general,66.0,1.0
T90156,C100621,2022-03-21 00:00:00,chat,billing,80.0,1.0
T50064,C100545,2022-06-11 00:00:00,chat,technical,22.0,1.0
T39555,C101308,2021-06-20 00:00:00,,billing,,1.0
T37825,C100726,19/05/2023 00:00,whatsapp,general,181.0,1.0
T81563,C101410,12/03/2021 00:00,,technical,158.0,
T68548,C100331,13/03/2021 00:00,phone,technical,89.0,
T90007,C100671,2022-03-11 00:00:00,,technical,177.0,0.0
T20359,C100039,06/12/2024 00:00,,billing,193.0,0.0
T82729,C100308,30/07/2024 00:00,chat,billing,62.0,0.0
T84014,C100729,2023-01-20 00:00:00,email,billing,247.0,
T51800,C101489,23/12/2022 00:00,email,??,273.0,1.0
T14606,C100011,25/07/2021 00:00,,technical,69.0,
T93705,C100482,2021-06-27 00:00:00,chat,??,137.0,
T99650,C100572,2021-05-05 00:00:00,chat,??,90.0,1.0
T64068,C101423,2024-02-24 00:00:00,chat,technical,250.0,
T32652,C101390,2024-06-01 00:00:00,whatsapp,technical,256.0,
T63319,C101339,02/06/2023 00:00,,technical,169.0,1.0
T33753,C100252,23/04/2024 00:00,email,,10.0,0.0
T13508,C100475,09/09/2021 00:00,phone,billing,188.0,
T24546,C100504,2022-07-25 00:00:00,phone,general,38.0,
T85036,C101237,06/11/2024 00:00,phone,technical,,1.0
T22561,C100478,2022-12-21 00:00:00,phone,general,146.0,0.0
T49866,C100782,27/09/2021 00:00,whatsapp,,82.0,1.0
T61885,C101265,28/06/2022 00:00,chat,technical,119.0,
T55418,C100096,2024-05-04 00:00:00,email,billing,152.0,0.0
T50091,C101160,2021-08-27 00:00:00,email,billing,178.0,0.0
T54776,C101286,2021-07-09 00:00:00,phone,,52.0,1.0
T53234,C100582,2022-06-12 00:00:00,email,,271.0,
T72008,C101346,21/02/2021 00:00,chat,??,254.0,0.0
T74804,C100242,15/11/2023 00:00,whatsapp,general,132.0,1.0
T19770,C101416,17/12/2022 00:00,whatsapp,,182.0,0.0
T12136,C101186,2022-09-16 00:00:00,,technical,201.0,0.0
T27766,C101115,31/03/2023 00:00,chat,technical,167.0,0.0
T98694,C100937,2021-04-23 00:00:00,phone,technical,52.0,0.0
T83259,C100537,2022-03-07 00:00:00,chat,??,39.0,0.0
T92561,C100473,17/03/2021 00:00,email,billing,290.0,
T40571,C100083,25/07/2021 00:00,email,,182.0,0.0
T92019,C101196,28/06/2022 00:00,chat,billing,156.0,0.0
T35292,C101312,2021-12-20 00:00:00,email,general,149.0,1.0
T14506,C100818,2024-04-13 00:00:00,whatsapp,,217.0,
T22436,C101168,2021-05-05 00:00:00,phone,billing,125.0,0.0
T86055,C101034,2024-07-23 00:00:00,,??,176.0,1.0
T97445,C100674,2021-04-06 00:00:00,email,,215.0,
T68394,C100076,06/01/2021 00:00,chat,general,132.0,1.0
T98434,C100618,2024-12-15 00:00:00,phone,,176.0,0.0
T22802,C100959,2024-09-07 00:00:00,email,,3.0,0.0
T20181,C101103,28/12/2024 00:00,,,143.0,0.0
T24165,C100158,2023-03-18 00:00:00,,,113.0,
T47107,C100709,2025-02-04 00:00:00,phone,general,37.0,1.0
T75036,C101269,02/08/2024 00:00,,,54.0,
T43264,C101406,2024-02-08 00:00:00,chat,,164.0,1.0
T72390,C101329,2021-03-12 00:00:00,phone,technical,151.0,0.0
T39404,C100234,20/05/2021 00:00,,billing,252.0,1.0
T43728,C101338,12/09/2024 00:00,whatsapp,??,64.0,
T95025,C100010,18/08/2022 00:00,chat,,72.0,0.0
T38558,C101392,23/11/2023 00:00,,billing,295.0,1.0
T21793,C100336,13/04/2023 00:00,whatsapp,billing,260.0,0.0
T90347,C100521,19/04/2022 00:00,chat,,218.0,1.0
T38996,C100185,2025-01-28 00:00:00,chat,general,252.0,0.0
T48148,C101244,2023-12-08 00:00:00,whatsapp,billing,124.0,
T85940,C100740,2023-03-03 00:00:00,phone,??,138.0,1.0
T93252,C100156,2023-07-09 00:00:00,chat,,203.0,1.0
T73243,C100323,2022-10-06 00:00:00,chat,billing,2.0,
T77450,C101290,2021-01-03 00:00:00,phone,technical,236.0,0.0
T17966,C101350,2022-07-24 00:00:00,phone,technical,164.0,
T36032,C100756,18/02/2021 00:00,chat,??,235.0,1.0
T35602,C100278,2024-11-04 00:00:00,email,,179.0,0.0
T60439,C100809,27/08/2021 00:00,email,billing,158.0,0.0
T92397,C100686,2023-06-19 00:00:00,,billing,119.0,1.0
T48774,C100736,30/06/2024 00:00,chat,,172.0,
T41868,C101119,2023-03-01 00:00:00,chat,billing,107.0,
T31455,C101386,2021-09-21 00:00:00,,technical,227.0,1.0
T36652,C100203,2022-09-18 00:00:00,phone,billing,227.0,0.0
T41118,C101406,2021-02-27 00:00:00,chat,billing,251.0,0.0
T97031,C100400,2024-12-28 00:00:00,email,technical,39.0,1.0
T77332,C100518,2022-09-02 00:00:00,email,,109.0,
T33174,C100537,2021-05-09 00:00:00,phone,billing,61.0,0.0
T74548,C100782,06/11/2022 00:00,chat,billing,117.0,1.0
T79117,C100658,2021-11-15 00:00:00,,??,296.0,
T36267,C100791,2022-12-21 00:00:00,whatsapp,technical,268.0,
T12476,C100976,03/05/2021 00:00,email,??,108.0,0.0
T71507,C101174,2023-06-24 00:00:00,whatsapp,billing,159.0,0.0
T86126,C100903,24/12/2022 00:00,email,??,,1.0
T98175,C101339,08/03/2021 00:00,,technical,218.0,1.0
T41085,C100308,06/06/2023 00:00,whatsapp,??,265.0,1.0
T51174,C100524,04/03/2021 00:00,chat,general,,1.0
T46318,C101028,29/04/2023 00:00,phone,??,7.0,0.0
T43839,C100015,2022-03-19 00:00:00,phone,technical,264.0,
T56537,C100267,21/07/2021 00:00,,general,284.0,1.0
T67607,C101209,29/11/2023 00:00,email,??,100.0,0.0
T62798,C100884,18/03/2021 00:00,phone,,180.0,
T13276,C100283,2024-02-24 00:00:00,email,,126.0,0.0
T73065,C101310,2022-07-10 00:00:00,,,53.0,0.0
T41824,C101461,22/02/2023 00:00,whatsapp,??,234.0,0.0
T51911,C100590,26/03/2022 00:00,,technical,81.0,0.0
T38272,C100008,03/02/2024 00:00,chat,billing,75.0,
T58701,C100580,2023-09-28 00:00:00,whatsapp,??,204.0,
T87647,C100883,09/07/2022 00:00,whatsapp,??,173.0,0.0
T44238,C101451,2021-08-19 00:00:00,whatsapp,general,125.0,0.0
T17389,C100001,2021-05-10 00:00:00,phone,general,266.0,1.0
T69979,C100578,2024-12-12 00:00:00,chat,,151.0,0.0
T86080,C100219,2023-02-01 00:00:00,phone,general,196.0,
T56005,C101475,03/06/2022 00:00,email,,,0.0
T82379,C101418,29/09/2022 00:00,whatsapp,general,232.0,
T83464,C100616,2024-07-10 00:00:00,,technical,41.0,0.0
T31267,C100811,2022-01-13 00:00:00,email,technical,176.0,0.0
T42962,C100495,06/01/2022 00:00,email,??,293.0,0.0
T31632,C100263,06/12/2023 00:00,phone,billing,275.0,
T86157,C100652,2024-09-29 00:00:00,phone,technical,216.0,
T75873,C101239,22/07/2023 00:00,,??,257.0,
T93939,C100613,2022-01-01 00:00:00,whatsapp,,4.0,
T11904,C100418,28/11/2022 00:00,whatsapp,technical,142.0,
T71982,C100209,2022-02-28 00:00:00,chat,general,39.0,
T78883,C100472,05/07/2021 00:00,,billing,109.0,
T58579,C101224,2022-10-15 00:00:00,,technical,68.0,0.0
T51719,C100566,2024-11-08 00:00:00,whatsapp,billing,251.0,
T92950,C100610,03/09/2023 00:00,,??,,1.0
T70003,C100291,2021-07-06 00:00:00,chat,??,119.0,1.0
T10781,C100728,2025-02-02 00:00:00,email,general,219.0,0.0
T61132,C100799,2022-08-16 00:00:00,whatsapp,??,34.0,0.0
T30110,C101341,2022-11-24 00:00:00,phone,billing,103.0,0.0
T76645,C100924,01/01/2022 00:00,,general,153.0,1.0
T59471,C101470,2024-06-01 00:00:00,phone,,51.0,
T40291,C101181,2021-12-16 00:00:00,,general,30.0,1.0
T96599,C100399,2022-12-09 00:00:00,phone,general,294.0,
T88684,C100397,2021-04-30 00:00:00,chat,billing,139.0,1.0
T36270,C100521,13/08/2024 00:00,chat,billing,218.0,0.0
T27743,C101307,05/03/2023 00:00,,??,260.0,1.0
T24535,C101327,22/03/2024 00:00,phone,technical,,0.0
T79683,C100786,15/12/2023 00:00,whatsapp,,120.0,
T50380,C100606,2022-08-25 00:00:00,phone,,23.0,1.0
T64923,C100711,2021-11-13 00:00:00,whatsapp,technical,88.0,0.0
T83154,C100279,2022-07-25 00:00:00,,billing,,0.0
T76060,C101008,21/09/2023 00:00,whatsapp,??,78.0,0.0
T75187,C101203,24/12/2022 00:00,,??,86.0,0.0
T23152,C100616,2024-06-01 00:00:00,chat,??,218.0,0.0
T56164,C100000,2022-07-04 00:00:00,email,technical,120.0,
T66941,C100208,2023-05-18 00:00:00,email,technical,,
T43315,C101271,2022-09-07 00:00:00,whatsapp,??,192.0,
T10888,C100587,2021-06-13 00:00:00,chat,technical,254.0,0.0
T97832,C100842,2024-08-26 00:00:00,,??,95.0,
T33072,C101353,2021-01-18 00:00:00,phone,general,207.0,
T35100,C101477,2021-10-10 00:00:00,whatsapp,billing,222.0,0.0
T12634,C100237,2022-07-16 00:00:00,chat,billing,,
T67817,C100867,2025-02-01 00:00:00,,billing,77.0,
T65636,C101333,2022-10-10 00:00:00,,technical,165.0,1.0
T44568,C100758,2021-01-26 00:00:00,whatsapp,technical,12.0,
T39073,C101333,2024-08-21 00:00:00,,,131.0,
T23814,C100617,22/03/2023 00:00,email,technical,68.0,1.0
T21105,C101455,29/07/2022 00:00,email,billing,266.0,
T48235,C101291,2024-05-21 00:00:00,,billing,131.0,0.0
T40637,C101422,2024-04-10 00:00:00,,technical,45.0,0.0
T14686,C100758,01/08/2024 00:00,whatsapp,general,53.0,1.0
T52620,C100176,03/05/2024 00:00,,general,222.0,0.0
T60647,C101418,13/12/2022 00:00,chat,general,42.0,
T25746,C101442,2021-02-08 00:00:00,whatsapp,??,58.0,0.0
T53064,C100646,2022-11-19 00:00:00,chat,general,239.0,
T48247,C100852,18/07/2021 00:00,phone,technical,284.0,0.0
T50842,C101085,15/07/2023 00:00,,general,16.0,1.0
T58202,C101406,2023-08-28 00:00:00,,,142.0,0.0
