customer_id,date_count,call_minutes_mean,call_minutes_std,call_minutes_sum,call_minutes_max,data_usage_gb_mean,data_usage_gb_std,data_usage_gb_sum,data_usage_gb_max,sms_count_mean,sms_count_std,sms_count_sum,sms_count_max,amount_paid_mean,amount_paid_std,amount_paid_sum,amount_paid_max,usage_trend,spend_trend,usage_volatility,spend_volatility,recent_avg_spend,historical_avg_spend,spend_change_pct
C100541,24,306.35,94.34,7352.32,499.97,5.43,1.39,130.34,8.34,45.12,21.6,1083,110,66.83,36.41,1603.82,118.05,-4.565463833635185e-05,0.04681101661862305,1.3873406170742657,36.40844821696308,46.87974145671766,69.67521573973102,-0.3271676167916715
C100542,16,302.04,99.33,4832.69,448.09,5.17,2.5,82.74,9.22,50.25,19.29,804,84,60.39,24.81,966.29,110.32,0.10217150264859619,0.372221436097251,2.5037384530702242,24.807630643988787,79.59180292271803,55.96229462526739,0.42223980370493497
C100543,19,343.21,88.01,6521.06,482.2,4.95,2.74,94.03,10.45,51.68,22.27,982,97,61.36,33.8,1165.88,119.74,0.0423234106186516,-0.5833046874694753,2.7370296685898072,33.796816994313076,72.12963500007646,59.343422779521944,0.21546132025547315
C100544,20,277.4,109.3,5548.1,481.96,5.36,2.1,107.15,8.87,41.65,17.25,833,73,55.38,27.39,1107.57,113.16,0.05179073935634777,-0.20779320277785565,2.1012514505264495,27.386308219708194,46.78797494585775,56.89461365307173,-0.17763788271490136
C100545,11,318.37,91.69,3502.05,423.89,4.88,2.27,53.7,8.46,43.73,23.03,481,84,54.12,30.98,595.28,111.54,-0.13599232009668807,2.5487752364539236,2.2732375209158953,30.982298216648143,64.66104442125287,50.16263973014429,0.2890279452816761
C100546,18,268.87,83.83,4839.65,410.63,4.72,1.74,84.96,7.58,55.72,16.92,1003,89,64.62,36.97,1163.11,117.71,0.1811562466686471,2.4738688929628507,1.7390117004705838,36.970682667122794,76.51464967441007,62.237453058513815,0.2293987930783937
C100547,16,287.71,118.25,4603.33,490.48,4.78,2.12,76.56,8.97,45.75,23.39,732,96,60.48,40.52,967.76,107.57,-0.03412557095186415,-1.859485721989581,2.124732472194427,40.515323104730584,35.56131791798466,66.23630075846869,-0.46311437216792417
C100548,25,283.05,84.48,7076.29,411.7,5.64,1.41,141.06,7.74,50.0,24.03,1250,97,53.68,27.8,1342.12,106.99,-0.03491917502836811,0.150918903771138,1.4083773779406288,27.80142826939146,43.79632779956132,55.033178549142114,-0.2041832044926644
C100549,17,300.09,66.36,5101.6,409.72,5.23,1.9,88.91,9.37,48.88,18.78,831,81,43.49,39.54,739.25,111.99,0.06150693321967773,0.8036796302568584,1.8953509181210464,39.5384387648675,55.378339514592916,40.93702640462316,0.35276898148955066
C100550,16,272.57,76.83,4361.04,405.37,5.47,1.39,87.49,7.88,49.0,18.06,784,79,75.59,33.9,1209.51,119.66,0.06176741040434894,0.48145877891483085,1.3907190274236405,33.89645322029301,112.96385791894687,66.97102067786642,0.6867572985382444
C100551,11,248.46,81.54,2733.03,353.83,4.29,1.77,47.19,7.06,44.91,30.56,494,105,59.2,29.93,651.2,116.06,-0.07155570500621379,1.0832594222002285,1.771063186444024,29.92575951342142,66.91046455009942,56.308651595805735,0.18828035575057853
C100552,28,291.69,91.4,8167.42,489.57,4.01,1.29,112.16,7.12,44.96,24.05,1259,88,65.1,34.37,1822.8,116.25,0.037851544309688255,0.27795375274819,1.2885030796330175,34.371983565963966,78.7926274857334,63.45699441137762,0.24166970428725754
C100553,16,318.36,107.58,5093.75,457.01,4.72,2.17,75.46,8.12,38.88,13.66,622,66,63.33,32.11,1013.36,119.45,0.11047217895939251,-0.04355788943777814,2.1742226821487827,32.11330590817617,83.8677968007509,58.596621065224284,0.4312736003565308
C100554,26,298.2,94.1,7753.15,471.75,5.43,2.18,141.15,9.22,41.5,17.85,1079,70,66.6,37.71,1731.66,119.63,0.09142372729259302,0.8375704734005098,2.184203639328334,37.710183927002504,82.89913939498003,64.47647514729532,0.28572691366267267
C100555,19,296.0,117.73,5624.07,574.8,5.01,2.22,95.2,7.8,48.63,17.92,924,71,60.51,37.23,1149.75,119.42,0.07551761864253609,3.157870083827742,2.2238461051413227,37.23074168528898,82.85871986805975,56.32353679941517,0.47112068198316875
C100556,30,321.23,104.47,9637.0,513.4,4.81,1.46,144.24,6.97,53.27,22.73,1598,109,57.28,33.55,1718.44,119.96,0.012274650452316595,-0.7785114069149399,1.4588860399883394,33.550010902589605,49.65362644437133,58.12886952641456,-0.1458009273376968
C100557,5,350.12,127.08,1750.59,500.0,5.59,1.62,27.93,6.96,30.0,15.8,150,45,47.44,50.66,237.19,105.87,-0.8319784236318442,-14.101096996530169,1.6221349772431524,50.65897583049502,35.770049669828914,64.93962078010095,-0.4491798806316758
C100558,4,333.47,65.29,1333.87,384.62,6.72,0.7,26.86,7.35,40.25,25.53,161,73,90.24,23.95,360.97,110.41,0.40294199657781055,8.42454092466571,0.7042095060614431,23.94687329538957,101.12365990002094,57.60291640678593,0.755530209371622
C100559,23,280.03,92.71,6440.77,508.07,5.26,2.27,120.96,9.99,42.13,22.41,969,90,53.68,33.46,1234.57,116.91,0.02610420301654115,0.07020714468661603,2.2658740238536987,33.46251608579302,69.76851996007309,51.26305716249114,0.36099023003884145
C100560,7,390.09,48.12,2730.66,470.76,6.13,1.25,42.92,7.58,44.86,15.28,314,63,71.36,32.56,499.49,115.93,0.20529766336728603,4.416363037450253,1.2471747669241557,32.555706973400376,67.33749920208356,74.36930446761141,-0.09455252157952174
C100561,12,246.4,123.88,2956.77,480.96,4.33,1.83,51.93,6.93,45.67,18.28,548,64,56.67,34.87,680.02,113.94,0.18686282540619845,-0.9532832752555351,1.830902594551225,34.86629792947047,54.66108490216657,57.33695517912914,-0.04666920781898437
C100562,12,269.19,111.58,3230.3,510.29,2.98,1.26,35.8,4.86,47.08,22.63,565,88,61.82,40.62,741.85,117.7,-0.18344062246718337,-4.175913743431839,1.2612740851691358,40.6196421491517,47.553066959659674,66.5767312521189,-0.28574043715691994
C100563,3,350.21,47.44,1050.63,393.16,4.88,1.81,14.65,6.91,69.0,2.65,207,71,62.63,28.21,187.89,79.77,-1.2856230438442433,0.8549628578787472,1.8145306708391216,28.214676907227286,62.62949295541603,0.0,0.0
C100564,11,273.05,66.04,3003.59,415.61,4.42,2.19,48.67,8.96,46.18,18.81,508,75,61.91,37.12,681.06,119.85,-0.24079592698126911,4.4282970982816,2.1936061878297894,37.11665718719039,88.05036174927625,52.11406658019442,0.6895699669451465
C100565,13,298.56,96.86,3881.25,474.76,5.25,1.63,68.19,8.17,44.0,21.24,572,74,74.12,27.11,963.61,119.67,-0.03600906248765839,-0.7481456387061094,1.6326728168667932,27.105664434870192,66.0475973877335,76.54668906205147,-0.13715931809678966
C100566,5,307.93,100.57,1539.65,445.6,5.43,0.52,27.15,5.88,66.4,6.66,332,75,87.36,26.93,436.81,118.45,-0.010885958023308261,-6.780015610941583,0.5156341978402905,26.927893027181035,89.3218964558974,84.42420062050041,0.05801293704174794
C100567,29,320.76,112.34,9301.94,549.17,4.88,1.73,141.61,7.99,50.76,25.89,1472,98,64.57,37.74,1872.45,117.39,0.02606744165470754,1.1691198427377305,1.73236641580328,37.74393909252898,67.74501902007974,64.20056009668181,0.05520915889300972
C100568,20,306.32,99.15,6126.35,490.4,4.49,1.74,89.7,9.29,48.05,16.58,961,73,65.88,34.59,1317.68,112.83,-0.053256628021015835,0.4325058356612708,1.7398474449435375,34.594232682515184,81.87561327311333,63.06202513247311,0.29833466497656713
C100569,6,318.63,123.57,1911.77,522.31,4.78,1.87,28.68,6.69,43.83,17.88,263,66,36.02,21.73,216.09,68.13,-0.104679723994872,3.9280451478168437,1.8720273008161792,21.727377545360454,43.400854171579816,28.630464822188916,0.5158976440348845
C100570,27,289.56,83.7,7818.15,466.75,4.19,1.72,113.03,7.29,50.96,16.12,1376,80,57.57,36.81,1554.26,117.95,0.017742398643435332,0.8656999619087365,1.7219812055724237,36.808618477123225,81.05727282291934,54.62855444346943,0.48378945129874895
C100571,24,324.55,85.13,7789.26,475.16,5.02,1.94,120.38,8.23,51.83,15.93,1244,76,58.31,34.88,1399.47,118.67,0.03806179476727957,0.28757188158960134,1.9377570550935004,34.87530385914422,59.541152236729715,58.13538282693729,0.0241809607408495
C100572,31,328.8,108.53,10192.89,553.09,4.98,2.1,154.4,8.74,47.48,17.0,1472,85,55.57,33.14,1722.76,119.83,0.01726801870301741,-0.40265993713482684,2.0991813540145707,33.14111132684243,69.09794235328984,54.12372133839755,0.2766665085955383
C100573,3,314.16,101.63,942.47,426.29,5.84,0.6,17.53,6.41,57.0,10.82,171,66,42.95,18.79,128.85,63.14,-0.5941612264025751,-6.888272864741572,0.5959690948264151,18.79123896778698,42.95067064873905,0.0,0.0
C100574,15,318.55,103.55,4778.28,533.44,4.87,1.93,73.08,8.15,47.07,17.41,706,81,58.68,37.89,880.18,116.52,-0.15881116533247466,0.5105061375832407,1.9270338862940173,37.88837313115062,42.73884225320672,62.6636693039685,-0.3179645761583249
C100575,17,278.9,96.42,4741.28,498.73,6.46,2.03,109.89,11.15,49.41,17.25,840,76,49.44,33.05,840.53,109.4,0.011444226615973737,2.0046242518529414,2.028340236578205,33.04611896092591,37.86189602188842,51.92481437236286,-0.27083232786595135
C100576,31,309.38,103.01,9590.93,522.47,4.84,2.17,150.06,8.57,52.32,21.38,1622,98,67.3,29.47,2086.43,118.56,0.0312260165464544,1.1944090238134504,2.165740972468366,29.46559752273862,87.4961897817385,65.14060810638729,0.3431896373893254
C100577,9,321.7,72.07,2895.29,423.3,5.39,1.68,48.49,7.17,52.22,19.12,470,70,51.33,40.42,461.98,104.52,0.0635759505062744,3.123370760541353,1.6757891884606047,40.41500769839562,45.41686934251123,54.28861109033636,-0.16341810132262433
C100578,22,275.16,95.86,6053.59,481.1,4.49,1.97,98.78,7.66,52.27,20.14,1150,93,54.21,35.54,1192.63,114.95,-0.019038463368423006,-3.361445690589729,1.9744744021959457,35.53952236256275,29.165317957173784,58.16500497652718,-0.4985761976820321
C100579,29,290.06,85.04,8411.71,442.41,5.41,1.87,157.0,10.66,50.28,20.41,1458,77,61.46,36.89,1782.34,118.21,0.013902061422554459,-0.7033142932064789,1.8672917592702198,36.888805825137986,49.85586696666138,62.79902536134823,-0.20610444700712105
C100580,24,318.59,77.27,7646.22,421.87,5.14,1.86,123.37,9.33,54.29,19.4,1303,94,52.71,41.27,1265.02,115.46,0.041521825121908586,-0.6163263038473948,1.8589923841247125,41.26978010991738,56.71782001654043,52.13662264776179,0.08786908580038812
C100581,5,314.68,97.46,1573.39,377.73,5.17,2.51,25.87,8.02,62.4,8.23,312,75,66.32,40.8,331.61,111.24,0.7088043035110484,-1.2052003232551314,2.508921856557,40.80165870048423,56.75281662906951,80.67803848754525,-0.2965518536022566
C100582,30,288.44,112.07,8653.15,538.6,4.58,1.88,137.25,9.07,44.77,21.02,1343,89,61.67,37.43,1850.08,119.53,0.05527919167719784,0.9911860266562903,1.879449201912725,37.42526637967613,51.0933871062799,62.84450139903661,-0.18698715132039942
C100583,23,318.68,97.09,7329.65,496.25,5.04,2.45,115.91,8.92,48.3,23.6,1111,87,71.23,35.92,1638.29,116.06,0.10403324807641894,0.32000815377393843,2.4521916112143654,35.91521196474163,73.3235872010875,70.91589884950422,0.033951319670823314
C100584,6,312.43,85.79,1874.61,415.06,5.85,1.37,35.12,7.48,51.5,27.27,309,86,61.17,36.0,367.03,103.74,-0.16448964799482707,8.82751762807529,1.3733000113091942,36.0027154542489,79.14029765601062,43.20279816178995,0.8318326826803787
C100585,17,289.15,89.95,4915.47,420.63,4.78,2.25,81.33,8.7,53.41,19.14,908,93,65.92,36.71,1120.7,118.69,0.12143623907109952,0.05004752456226604,2.250259803320859,36.70773843576659,80.79494151484236,62.73692190144442,0.28783719484621684
C100586,31,290.36,101.61,9001.23,484.47,5.18,2.16,160.53,8.89,48.45,19.87,1502,82,63.12,35.13,1956.77,119.04,0.05141401344694711,0.3042723837650958,2.1615583296262844,35.131310747994995,45.517905503444815,65.00785690227117,-0.29980916657699325
C100587,32,290.46,91.88,9294.68,504.5,5.0,1.93,159.9,9.77,50.25,22.16,1608,85,61.74,35.59,1975.57,118.63,-0.03659836987355345,1.4957031208157148,1.9271088734734372,35.58688934740175,74.06284281209889,60.46131563534951,0.2249624744982736
C100588,6,290.13,139.2,1740.78,428.9,5.74,1.79,34.42,7.97,42.83,21.07,257,71,46.02,40.24,276.14,96.48,-0.4028096270597647,-7.227403503140081,1.7928191975146608,40.2382524730723,41.73192883359432,50.3145444299059,-0.17057921707446205
C100589,4,367.75,147.25,1470.98,550.58,3.53,2.9,14.1,6.99,45.5,24.24,182,78,41.93,40.64,167.73,86.58,0.9066214742761918,4.92539972465961,2.8992937835239783,40.639771400389414,54.932616973942146,2.930870153203095,17.742767199668425
C100590,1,441.12,,441.12,441.12,0.34,,0.34,0.34,40.0,,40,40,105.8,,105.8,105.8,0.0,0.0,0.0,0.0,105.80063730144865,105.80063730144865,0.0
C100591,20,277.43,87.3,5548.59,503.88,5.63,2.48,112.65,12.11,46.9,19.85,938,82,71.88,33.54,1437.53,117.53,0.03226342303103265,0.4756235840985622,2.4795026874192083,33.543196741479754,69.09863741049982,72.36670387731412,-0.0451598081951442
C100592,4,320.93,118.46,1283.71,430.38,4.4,1.33,17.62,5.78,53.75,20.9,215,79,34.31,10.93,137.25,43.13,0.1765426654248301,-0.9885252717921393,1.3277376205773646,10.934893091925488,31.537825486113984,42.63640449021016,-0.26030757369900986
C100593,14,322.06,138.27,4508.83,590.7,5.01,2.24,70.21,8.06,45.79,21.76,641,84,51.06,36.8,714.85,119.03,0.002594729426373871,1.828237710755216,2.235552967008479,36.803300052937516,49.777992455024695,51.41097851046545,-0.03176337239152791
C100594,20,274.15,104.02,5483.03,456.5,4.42,1.99,88.38,7.21,50.85,23.15,1017,81,50.66,33.98,1013.14,109.15,-0.0446792830655635,-2.315171962687828,1.9860355323184284,33.97951208107498,42.26528341274993,52.13817322777684,-0.18936010227851796
C100595,15,325.89,94.31,4888.37,510.37,4.9,1.67,73.48,6.96,45.4,27.34,681,97,39.14,26.56,587.17,88.59,0.056785621673035136,-0.30987174645497273,1.6689059267016781,26.559937856318584,17.805620248882477,44.47958118394012,-0.5996900201184582
C100596,30,327.75,95.36,9832.5,513.76,4.73,2.12,141.75,9.09,50.03,19.78,1501,87,57.59,37.9,1727.67,119.65,0.08138996346975162,-0.7637513197926863,2.118804199285694,37.902658467068235,29.64997307181034,60.69315821755057,-0.5114775051657059
C100597,11,280.19,72.72,3082.06,404.72,4.49,2.34,49.38,8.01,49.45,20.82,544,71,51.92,37.97,571.09,116.64,-0.3215566852116186,-2.7124883739255847,2.343178146762535,37.97347812112417,50.58253878603792,52.4179598593642,-0.03501511844891826
C100598,28,283.11,114.61,7927.08,492.12,4.53,1.57,126.72,7.61,52.82,18.66,1479,86,74.0,33.5,2071.99,118.79,0.06132923583196385,-0.0634716316843452,1.5692636658525643,33.499371870071414,49.92093564592767,76.88892887079444,-0.3507396138940143
C100599,24,315.76,96.8,7578.23,461.7,5.0,2.07,119.97,9.57,52.33,21.81,1256,112,54.43,37.58,1306.39,117.05,-0.021332065398581054,-0.24689134712521263,2.0658404825915757,37.583219301049894,41.600021746974726,56.26628817351783,-0.26065814722510694
C100600,13,340.01,72.25,4420.07,480.85,5.51,1.42,71.57,7.63,41.54,13.83,540,72,53.5,32.13,695.53,117.24,-0.10546453955366708,-3.499962328172882,1.4239541329843766,32.12997841093086,40.262119305969755,57.47462280703387,-0.299480060249436
C100601,23,311.11,89.63,7155.51,519.19,6.05,1.9,139.26,9.85,53.83,17.73,1238,97,49.83,36.49,1146.0,106.59,0.03973408784779877,-1.6101302667554191,1.8984771102029987,36.4922588356576,22.999351078250132,53.85019057886135,-0.5729012129572959
C100602,20,274.78,89.95,5495.6,395.26,5.43,1.94,108.53,8.14,50.4,22.28,1008,86,49.26,37.59,985.11,118.77,0.03547370614133351,1.4789753167734203,1.938268181270916,37.589931805954585,76.24812730305395,44.49217824855101,0.7137422869498898
C100603,17,295.94,117.72,5030.96,529.41,4.87,2.04,82.82,7.7,48.82,17.38,830,82,55.37,36.73,941.3,118.8,-0.15197397593852338,2.37586567592944,2.036458638309405,36.72761680230862,62.44414689313967,53.854624783032435,0.15949460505411353
C100604,11,270.96,61.74,2980.51,381.57,4.66,1.53,51.25,7.47,60.36,23.59,664,98,57.33,32.4,630.68,114.23,-0.18618841810129044,-3.6283456554296944,1.5295934148397001,32.40123226106971,51.90536230649429,59.37053435223511,-0.1257386703217331
C100605,25,327.52,84.71,8188.04,502.72,4.92,1.75,122.92,9.17,51.08,18.06,1277,102,52.78,37.38,1319.58,115.71,-0.011477823223162847,-0.9453152876318682,1.7503780679189858,37.377596607787154,45.418775226250055,53.78723877812688,-0.15558455391987777
C100606,3,286.15,77.53,858.44,375.6,4.47,1.43,13.41,5.45,47.33,19.04,142,67,45.64,45.6,136.91,91.23,1.3094225796081995,-45.60227953188568,1.4307394539246894,45.60228229382063,45.63674847515261,0.0,0.0
C100607,6,312.79,51.55,1876.74,374.28,4.13,1.1,24.78,5.66,45.33,14.99,272,68,68.88,41.08,413.26,119.56,0.25706428322543884,-15.77705092528892,1.104774215516418,41.07739733545569,48.730168024144426,89.02458140933282,-0.4526212058208472
C100608,25,308.13,89.19,7703.37,533.39,5.12,1.57,127.91,8.5,43.04,20.11,1076,77,64.48,35.33,1611.91,112.05,-0.06738066346451525,0.3213822072517099,1.5746833303167123,35.33295238277717,79.35486544622505,62.44731582717049,0.27074902091625486
C100609,23,332.82,89.39,7654.94,497.4,4.78,1.65,109.87,8.01,49.52,23.88,1139,95,68.24,35.82,1569.6,114.47,0.023281898957655586,0.04615700619846678,1.6464091635923945,35.823267902325696,94.68918117175129,64.2764327998904,0.47315551045814636
C100610,23,301.2,108.65,6927.58,500.17,4.69,2.17,107.85,8.68,46.7,17.53,1074,76,61.52,38.62,1415.04,119.94,0.1120649001266162,1.3136432587546807,2.1658996306434135,38.615948915310746,62.841886732406074,61.32566438951574,0.024724107891598342
C100611,13,300.81,102.84,3910.49,468.08,4.4,2.44,57.21,8.29,52.31,18.55,680,84,45.32,32.44,589.14,118.52,0.1949237191806724,-0.2131191772738641,2.4422482431236876,32.436563285203704,35.97406182112833,48.12197185924212,-0.252439988819384
C100612,19,316.23,93.82,6008.42,512.41,4.77,1.07,90.58,6.79,45.11,20.81,857,76,53.21,33.01,1011.06,112.26,-0.04222833254579409,-2.364564364815228,1.0708278214796787,33.00885139104751,42.38037292977563,55.24475896989853,-0.23286165565736966
C100613,27,302.43,81.55,8165.72,526.35,4.49,2.06,121.31,8.57,52.41,24.01,1415,103,57.01,34.25,1539.3,117.74,0.031839928814557585,0.43141709524999244,2.0562062484140613,34.25143449083738,73.62392648777812,54.93445706219027,0.34021396451465524
C100614,13,221.36,91.8,2877.64,386.32,4.78,1.93,62.2,7.99,58.08,21.42,755,85,68.34,37.16,888.4,116.77,-0.06490442921141999,-5.432380273980522,1.9266354642929726,37.16408977226183,28.165444092991503,80.39035676695433,-0.649641508935692
C100615,14,253.71,78.55,3551.97,420.64,5.22,1.87,73.09,8.83,57.29,18.85,802,88,48.88,40.58,684.33,113.4,-0.0811678446831729,1.6087091171214136,1.8694758625961896,40.57992731456353,61.1632890854709,45.531206328408615,0.34332678656284243
C100616,12,263.52,120.54,3162.21,469.03,5.64,1.6,67.68,7.44,52.58,25.09,631,88,56.17,31.36,674.07,101.67,-0.05543375446508734,-5.61808962011296,1.600678844530544,31.360715071147887,34.80349798088919,63.29565919555931,-0.4501440000275575
C100617,28,278.38,97.99,7794.53,463.0,4.61,1.98,129.21,8.04,46.64,19.11,1306,83,51.87,32.82,1452.43,119.54,-0.045233767060351676,-1.055848784487831,1.982490721534767,32.82272061863272,29.905617008973792,54.50841216375734,-0.45135776622643864
C100618,21,284.88,105.01,5982.38,505.13,4.95,1.48,104.0,8.59,49.0,18.14,1029,82,59.25,30.47,1244.15,96.8,0.02589402634588169,-0.17643571191209492,1.4810960834065097,30.47228451801105,64.39794176464578,58.38672154291365,0.10295526213633943
C100619,6,187.44,99.37,1124.66,366.94,6.72,0.89,40.3,7.84,51.33,29.69,308,88,61.98,42.65,371.9,118.5,-0.07462923753957526,0.7153622265720315,0.8922598560439303,42.649403622735306,67.08231138594628,56.88585589628707,0.17924412543337923
C100620,19,318.21,95.63,6045.93,489.1,4.56,1.67,86.65,7.5,57.47,15.31,1092,79,68.68,33.77,1304.93,111.39,0.061490509147117234,1.7433734739902458,1.6744969097919473,33.77173105227792,96.35941393274304,63.490707677470226,0.5176931783820127
C100621,2,251.47,71.76,502.94,302.21,4.83,0.9,9.65,5.46,45.0,19.8,90,59,50.25,51.23,100.5,86.48,-1.2676385770540828,72.4529419050625,0.8963558339286076,51.231966537984675,50.25058929413737,50.25058929413737,0.0
C100622,16,298.43,107.28,4774.91,529.14,5.27,2.16,84.26,9.21,42.75,13.9,684,86,66.93,36.22,1070.89,117.41,-0.12689261111296055,-1.1954660325717106,2.1573552286465487,36.21869265247852,60.77383662910603,68.35158252765356,-0.11086423486218103
C100623,20,307.74,135.99,6154.77,530.67,4.74,2.09,94.88,9.55,40.95,18.36,819,65,73.9,31.18,1477.94,114.58,-0.019159655864734875,0.4247813649714587,2.093836788974778,31.17968834834451,72.58735043819162,74.1282093147405,-0.02078640359443405
C100624,27,312.33,98.1,8432.98,608.3,5.0,2.05,135.03,8.84,53.41,23.85,1442,124,54.82,31.27,1480.11,116.61,-0.07203656443093948,-0.7834815713477332,2.047948442354272,31.27379843310754,51.03512320816373,55.29171558289704,-0.07698427024481706
C100625,15,334.01,87.75,5010.11,515.19,5.62,2.53,84.36,10.14,62.2,23.33,933,106,65.15,28.22,977.22,118.85,0.12094669800669551,1.9278046397566444,2.5323149721299036,28.219953694516196,73.50112108133025,63.0594403414217,0.16558473534453103
